pair_id,positive_prompt_id,negative_prompt_id,positive_role,negative_role,domain,split,outcome_valence,amount_bucket,risk_context,behavior_target,direction_norm
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__dir_real_money_loss_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,823.6808471679688
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,835.3013305664062
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,659.0130615234375
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01a,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01a__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01a__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,526.0469360351562
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01b,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01b__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__dir_real_money_01b__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,710.0505981445312
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,638.1559448242188
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,1122.0704345703125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,619.58642578125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,926.4911499023438
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01a,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01a__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01a__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,587.0005493164062
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01b,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01b__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__dir_real_money_01b__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,1121.7119140625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,728.600341796875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_003__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,1157.7332763671875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01a,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01a__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01a__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,753.9000244140625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01b,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01b__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_001__dir_real_money_01b__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,732.8709716796875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,722.4248046875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_002__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,915.0199584960938
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_01__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,611.209228515625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__small__none__paired__part_003__dir_real_money_02__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,small,none,none,626.6753540039062
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,428.75750732421875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,538.8175659179688
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,469.2825622558594
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,746.5398559570312
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,499.4924011230469
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,large,none,none,1367.568603515625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,821.447509765625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__dir_money_refund_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,477.4148864746094
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,1390.8616943359375
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__dir_money_refund_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,456.87554931640625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,1491.958251953125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__dir_money_refund_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,medium,none,none,1253.563720703125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,616.0391845703125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_001__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,597.2571411132812
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,637.781005859375
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_002__dir_money_refund_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,562.025390625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,940.3633422851562
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__small__none__paired__part_003__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,gain,small,none,none,806.7576904296875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,1087.340087890625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__direction_realization_money_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,492.3634948730469
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,490.5202331542969
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__refund_reimbursement_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,610.1260986328125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,475.54638671875
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__dir_real_money_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,large,none,none,592.7933959960938
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_01_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_01_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_01_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,1052.7969970703125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_02_open,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_02_open__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__dir_money_refund_02_open__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,708.8251953125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,514.3599243164062
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__dir_real_money_refund_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,517.3692626953125
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,726.2369384765625
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__dir_real_money_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,medium,none,none,406.4749450683594
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_01,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_01__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_01__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,1223.0068359375
realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_02,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_02__realized_closed,realization_vector_generation_v1__sonnet__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_001__dir_real_money_refund_02__paper_open,realized_closed,paper_open,refund_reimbursement,direction_train,loss,small,none,none,961.770751953125
