prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__pair2__paper_open,-28095.150390625,48,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__pair2,paper_open,refund_reimbursement,paper_open,loss,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__pair2__realized_closed,-26982.345703125,57,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__small__none__paired__part_003__pair2,realized_closed,refund_reimbursement,realized_closed,loss,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair1__paper_open,-28993.478515625,51,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair1,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair1__realized_closed,-28560.494140625,50,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair2__paper_open,-28273.16015625,45,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair2,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair2__realized_closed,-27456.259765625,47,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair1__paper_open,-29026.12109375,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair1,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair1__realized_closed,-28464.76953125,59,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair2__paper_open,-29062.306640625,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair2,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair2__realized_closed,-28462.658203125,60,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__refund_pending__paper_open,-29756.72265625,54,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__refund_pending,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__refund_pending__realized_closed,-28397.228515625,59,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__refund_pending,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__reimb_approval__paper_open,-28867.400390625,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__reimb_approval,paper_open,refund_reimbursement,paper_open,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__reimb_approval__realized_closed,-28336.369140625,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__reimb_approval,realized_closed,refund_reimbursement,realized_closed,neutral,small,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__refund1__paper_open,-27854.853515625,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__refund1,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__refund1__realized_closed,-27375.525390625,49,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__refund1,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__reimb2__paper_open,-28432.548828125,49,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__reimb2,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__reimb2__realized_closed,-28361.1484375,49,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_001__reimb2,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair1__paper_open,-28674.392578125,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair1,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair1__realized_closed,-28645.6796875,57,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair1,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair2__paper_open,-28202.873046875,57,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair2,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair2__realized_closed,-28044.42578125,58,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_002__pair2,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair1__paper_open,-28135.869140625,32,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair1,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair1__realized_closed,-26793.693359375,36,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair1,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair2__paper_open,-28396.7265625,37,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair2,paper_open,refund_reimbursement,paper_open,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair2__realized_closed,-27232.123046875,40,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__medium__none__paired__part_003__pair2,realized_closed,refund_reimbursement,realized_closed,gain,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair1__paper_open,-28345.201171875,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair1,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair1__realized_closed,-27543.55859375,58,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair1,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair2__paper_open,-28596.44921875,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair2,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair2__realized_closed,-27835.095703125,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_001__pair2,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair1__paper_open,-27424.5390625,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair1,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair1__realized_closed,-27010.6484375,51,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair1,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair2__paper_open,-27666.65625,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair2,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair2__realized_closed,-27012.349609375,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_002__pair2,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund1__paper_open,-28040.654296875,89,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund1,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund1__realized_closed,-27797.18359375,88,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund1,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund2__paper_open,-29070.240234375,86,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund2,paper_open,refund_reimbursement,paper_open,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund2__realized_closed,-28533.078125,86,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__medium__none__paired__part_003__refund2,realized_closed,refund_reimbursement,realized_closed,loss,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair1__paper_open,-29348.322265625,39,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair1,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair1__realized_closed,-28381.296875,40,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair2__paper_open,-28692.5625,38,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair2,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair2__realized_closed,-28112.623046875,41,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__refund1__paper_open,-28224.53125,43,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__refund1,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__refund1__realized_closed,-26976.787109375,46,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__refund1,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__reimb2__paper_open,-28206.361328125,41,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__reimb2,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__reimb2__realized_closed,-27637.435546875,43,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__reimb2,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair1__paper_open,-27767.275390625,51,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair1,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair1__realized_closed,-27396.37109375,46,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair1,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair2__paper_open,-27619.55078125,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair2,paper_open,refund_reimbursement,paper_open,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair2__realized_closed,-27114.98828125,53,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair2,realized_closed,refund_reimbursement,realized_closed,neutral,medium,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p1__paper_open,-28262.072265625,61,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p1,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p1__realized_closed,-28064.64453125,51,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p1,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p2__paper_open,-28396.78125,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p2,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p2__realized_closed,-28106.455078125,56,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_001__p2,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p1__paper_open,-28303.82421875,63,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p1,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p1__realized_closed,-27847.71484375,64,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p1,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p2__paper_open,-27921.52734375,59,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p2,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p2__realized_closed,-27635.48046875,60,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_002__p2,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair1__paper_open,-28208.802734375,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair1,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair1__realized_closed,-28182.830078125,54,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair1,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair2__paper_open,-28568.822265625,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair2,paper_open,refund_reimbursement,paper_open,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair2__realized_closed,-27968.05859375,55,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__gain__large__none__paired__part_003__pair2,realized_closed,refund_reimbursement,realized_closed,gain,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p1__paper_open,-27740.044921875,41,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p1,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p1__realized_closed,-27587.578125,40,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p1,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p2__paper_open,-28365.8984375,29,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p2,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p2__realized_closed,-28317.884765625,29,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_001__p2,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair1__paper_open,-28055.6484375,50,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair1,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair1__realized_closed,-28216.25,46,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair1,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair2__paper_open,-28559.453125,42,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair2,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair2__realized_closed,-27665.21875,38,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_002__pair2,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair1__paper_open,-27742.091796875,44,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair1,paper_open,refund_reimbursement,paper_open,loss,large,none,none,grok_fast
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair1__realized_closed,-27370.498046875,43,direction_train,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__loss__large__none__paired__part_003__pair1,realized_closed,refund_reimbursement,realized_closed,loss,large,none,none,grok_fast
